fid,boron,calcium,clay,copper,fineSand,humus,potassium,magnesium,phosphorus,rt,sand,totalN,zinc,silt,jb,coarseSand,altitude,sulfur,iron,manganese,molybdenum,sodium,ph,fiSoil,NDVI0517_uav,NDRE0517_uav,PLOT_ID,Block_a,Block_b,NDVI0412_uav,NDVI0529_uav,NDVI0624_uav,NDRE0412_uav,NDRE0529_uav,NDRE0624_uav,Treatment_2021,Treatment_2022,anthesis_23062021_biomass_dryweight_kgha,harvest_06082021_grainyield_15moisture_kgha,anthesis_31052022_biomassdryweight_kgha,harvest_11082022 _grainyield_15moisture_kgha,area
"250",2.162859,0,6.440092,1.03361,41.492409,1.788741,11.108486,2.843162,3.242858,5.849045,86.937187,0,0,4.83398,"4",45.444778,25.126352,,,,,,5.349045,"0",0.686050643271483,0.343993358491183,12f-11,6a,6b,0.453783581453914,0.614573054984602,0.523003721873441,0.206611910795716,0.300713918533511,0.265503320800172,REF_1,REF_1,,,"2725.58","3468.467591",2.40732294064946
"251",2.179466,0,6.60442,1.044728,41.231033,1.793877,11.218868,2.908715,3.270098,5.841201,86.716072,0,0,4.88563,"4",45.485043,24.979465,,,,,,5.341201,"0",0.701764157220351,0.355908297755659,12f-11,6a,6b,0.453783581453914,0.614573054984602,0.523003721873441,0.206611910795716,0.300713918533511,0.265503320800172,REF_1,REF_1,,,"2725.58","3468.467591",5.27413721184712
"252",2.205192,0,6.796357,1.061952,40.925739,1.799876,11.347796,2.985282,3.296486,5.833602,86.457809,0,0,4.945958,"4",45.53207,24.851423,,,,,,5.333602,"0",0.715411966703125,0.360881039080475,12f-11,6a,6b,0.453783581453914,0.614573054984602,0.523003721873441,0.206611910795716,0.300713918533511,0.265503320800172,REF_1,REF_1,,,"2725.58","3468.467591",5.27415286930045
"253",2.196772,0,6.904026,1.056315,40.754482,1.803242,11.42012,3.028233,3.317911,5.827433,86.312935,0,0,4.979799,"4",45.558453,24.756517,,,,,,5.327433,"0",0.690715990503002,0.347620628758453,12f-11,6a,6b,0.453783581453914,0.614573054984602,0.523003721873441,0.206611910795716,0.300713918533511,0.265503320800172,REF_1,REF_1,,,"2725.58","3468.467591",2.13027172865986
"254",2.131291,0,6.28742,1.012474,41.735249,1.783969,11.005933,2.782259,3.244754,5.848499,87.142616,0,0,4.785994,"4",45.407368,25.141449,,,,,,5.348499,"0",0.651533747248756,0.325266029691925,12f-11,6a,6b,0.453783581453914,0.614573054984602,0.523003721873441,0.206611910795716,0.300713918533511,0.265503320800172,REF_1,REF_1,,,"2725.58","3468.467591",6.71897944426746
"255",2.153331,0,6.452013,1.02723,41.47345,1.789113,11.116493,2.847918,3.26976,5.841298,86.92115,0,0,4.837727,"4",45.447697,24.992411,,,,,,5.341298,"0",0.645101598872544,0.323304869122208,12f-11,6a,6b,0.453783581453914,0.614573054984602,0.523003721873441,0.206611910795716,0.300713918533511,0.265503320800172,REF_1,REF_1,,,"2725.58","3468.467591",12.2510460466729
"256",2.190243,0,6.651047,1.051944,41.156868,1.795334,11.250189,2.927315,3.29394,5.834336,86.653336,0,0,4.900285,"4",45.496464,24.866226,,,,,,5.334336,"0",0.639608933552386,0.320906229573317,12f-11,6a,6b,0.453783581453914,0.614573054984602,0.523003721873441,0.206611910795716,0.300713918533511,0.265503320800172,REF_1,REF_1,,,"2725.58","3468.467591",12.2510625145514
"257",2.185428,0,6.784499,1.04872,40.944599,1.799506,11.339831,2.980551,3.318212,5.827346,86.473763,0,0,4.942231,"4",45.529163,24.772839,,,,,,5.327346,"0",0.666294841575927,0.334719201329227,12f-11,6a,6b,0.453783581453914,0.614573054984602,0.523003721873441,0.206611910795716,0.300713918533511,0.265503320800172,REF_1,REF_1,,,"2725.58","3468.467591",3.78715865683625
"258",2.129862,0,6.151238,1.011517,41.951859,1.779712,10.914456,2.727934,3.233778,5.85166,87.325859,0,0,4.74319,"4",45.374001,25.159821,,,,,,5.35166,"0",0.610295845669705,0.325780985215718,12f-11,6a,6b,0.453783581453914,0.614573054984602,0.523003721873441,0.206611910795716,0.300713918533511,0.265503320800172,REF_1,REF_1,,,"2725.58","3468.467591",3.58730382585782
"259",2.151103,0,6.321768,1.025738,41.680614,1.785042,11.029005,2.795961,3.257639,5.844789,87.096397,0,0,4.796789,"4",45.415783,25.010563,,,,,,5.344789,"0",0.600961276453032,0.322593195579835,12f-11,6a,6b,0.453783581453914,0.614573054984602,0.523003721873441,0.206611910795716,0.300713918533511,0.265503320800172,REF_1,REF_1,,,"2725.58","3468.467591",6.48014508973574
"260",2.194051,0,6.523414,1.054493,41.359879,1.791345,11.164454,2.8764,3.278234,5.838858,86.825073,0,0,4.860169,"4",45.465191,24.889616,,,,,,5.338858,"0",0.610664348542721,0.317390124423045,12f-11,6a,6b,0.453783581453914,0.614573054984602,0.523003721873441,0.206611910795716,0.300713918533511,0.265503320800172,REF_1,REF_1,,,"2725.58","3468.467591",7.60313372535165
"261",2.194474,0,6.665031,1.054776,41.134624,1.795772,11.259583,2.932894,3.30116,5.832257,86.634514,0,0,4.904681,"4",45.499893,24.799356,,,,,,5.332257,"0",0.610019473707327,0.310397501668707,12f-11,6a,6b,0.453783581453914,0.614573054984602,0.523003721873441,0.206611910795716,0.300713918533511,0.265503320800172,REF_1,REF_1,,,"2725.58","3468.467591",1.78725673341251
"262",1.839108,0,6.804585,0.81685,40.912651,1.800133,11.353323,2.988564,3.399364,5.803978,86.446739,0,0,4.948544,"4",45.534084,25.443718,,,,,,5.303978,"0",0.655704820775876,0.338295282535205,6f-9,5a,6b,0.519205387345125,0.596863912664796,0.482379609825729,0.258087588076332,0.295076131003471,0.241008205769831,BVC,BVC,,,"3674.58","2144.112646",5.65322142787045
"263",1.772227,0,6.862636,0.772072,40.820316,1.801948,11.392318,3.011721,3.426101,5.796279,86.368629,0,0,4.96679,"4",45.548309,25.322651,,,,,,5.296279,"0",0.605010730258647,0.301726789534873,6f-9,5a,6b,0.519205387345125,0.596863912664796,0.482379609825729,0.258087588076332,0.295076131003471,0.241008205769831,BVC,BVC,,,"3674.58","2144.112646",0.549908774126379
"264",1.891765,0,6.756594,0.852106,40.988983,1.798633,11.321087,2.96942,3.382458,5.808846,86.511314,0,0,4.93346,"4",45.522327,25.610291,,,,,,5.308846,"0",0.637252435019585,0.334026553038668,6f-9,5a,6b,0.519205387345125,0.596863912664796,0.482379609825729,0.258087588076332,0.295076131003471,0.241008205769831,BVC,BVC,,,"3674.58","2144.112646",6.73423019441543
"265",2.061695,0,6.998146,0.965878,40.604774,1.806183,11.483343,3.065778,3.345656,5.819444,86.186287,0,0,5.009382,"4",45.581512,25.613804,,,,,,5.319444,"0",0.651141621820491,0.342175027737795,6f-9,5a,6b,0.519205387345125,0.596863912664796,0.482379609825729,0.258087588076332,0.295076131003471,0.241008205769831,BVC,BVC,,,"3674.58","2144.112646",12.2510586535791
"266",2.009837,0,7.04244,0.931158,40.534321,1.807568,11.513097,3.083448,3.36572,5.813666,86.126686,0,0,5.023304,"4",45.592365,25.444771,,,,,,5.313666,"0",0.66077545662754,0.343025738385066,6f-9,5a,6b,0.519205387345125,0.596863912664796,0.482379609825729,0.258087588076332,0.295076131003471,0.241008205769831,BVC,BVC,,,"3674.58","2144.112646",12.2510540676885
"267",1.940286,0,7.107345,0.884592,40.431084,1.809597,11.556694,3.109339,3.397669,5.804467,86.039352,0,0,5.043705,"4",45.608269,25.320745,,,,,,5.304467,"0",0.61423887270126,0.304381627666132,6f-9,5a,6b,0.519205387345125,0.596863912664796,0.482379609825729,0.258087588076332,0.295076131003471,0.241008205769831,BVC,BVC,,,"3674.58","2144.112646",0.197006552116363
"268",2.187409,0,7.2665,1.050047,40.177933,1.814571,11.663603,3.172829,3.325927,5.825125,85.825203,0,0,5.093729,"4",45.647266,25.602518,,,,,,5.325125,"0",0.649951408661071,0.327033265120269,6f-9,5a,6b,0.519205387345125,0.596863912664796,0.482379609825729,0.258087588076332,0.295076131003471,0.241008205769831,BVC,BVC,,,"3674.58","2144.112646",5.27413359272759
"269",2.148111,0,7.323106,1.023735,40.087898,1.81634,11.701626,3.19541,3.347102,5.819027,85.749031,0,0,5.11152,"4",45.661137,25.432705,,,,,,5.319027,"0",0.658081386581675,0.333049267784731,6f-9,5a,6b,0.519205387345125,0.596863912664796,0.482379609825729,0.258087588076332,0.295076131003471,0.241008205769831,BVC,BVC,,,"3674.58","2144.112646",4.89163184349309
"270",2.218864,0,7.193007,1.071106,40.29483,1.812274,11.614236,3.143512,3.307825,5.830338,85.924088,0,0,5.070629,"4",45.629257,25.815512,,,,,,5.330338,"0",0.622778100564227,0.313896877292955,6f-9,5a,6b,0.519205387345125,0.596863912664796,0.482379609825729,0.258087588076332,0.295076131003471,0.241008205769831,BVC,BVC,,,"3674.58","2144.112646",4.94913344163797
"271",2.109743,0,6.939697,0.998047,40.697742,1.804357,11.444081,3.042462,3.329477,5.824103,86.264938,0,0,4.991011,"4",45.567192,25.824209,,,,,,5.324103,"0",0.632481247445695,0.336404422937685,6f-9,5a,6b,0.519205387345125,0.596863912664796,0.482379609825729,0.258087588076332,0.295076131003471,0.241008205769831,BVC,BVC,,,"3674.58","2144.112646",10.3191484988783
"272",1.939285,0,6.700206,0.883922,41.078678,1.796871,11.28321,2.946925,3.370765,5.812213,86.587189,0,0,4.915736,"4",45.508511,25.816538,,,,,,5.312213,"0",0.637624390686125,0.333325650694386,6f-9,5a,6b,0.519205387345125,0.596863912664796,0.482379609825729,0.258087588076332,0.295076131003471,0.241008205769831,BVC,BVC,,,"3674.58","2144.112646",5.77302401716588
"273",2.065823,0,5.998656,0.968641,42.194553,1.774943,10.811963,2.667066,3.240915,5.849605,87.531166,0,0,4.695232,"4",45.336617,25.18071,,,,,,5.349605,"0",0.697635149895943,0.398822244211737,11f-2,6a,6b,0.436867812617212,0.790857248134763,0.747047244350538,0.204827746314188,0.447224314271398,0.404781131029309,PAL,PAL,,,"3942.38","6829.871389",8.71277420173283
"274",2.091807,0,6.196705,0.986038,41.879539,1.781133,10.944997,2.746071,3.259933,5.844128,87.264679,0,0,4.757481,"4",45.385139,25.033062,,,,,,5.344128,"0",0.754446113582357,0.443871020298357,11f-2,6a,6b,0.436867812617212,0.790857248134763,0.747047244350538,0.204827746314188,0.447224314271398,0.404781131029309,PAL,PAL,,,"3942.38","6829.871389",10.9518463428831
"275",2.138576,0,6.414636,1.017351,41.532902,1.787945,11.091386,2.833007,3.276661,5.839311,86.971443,0,0,4.825979,"4",45.438538,24.917078,,,,,,5.339311,"0",0.744728613947481,0.421677296170795,11f-2,6a,6b,0.436867812617212,0.790857248134763,0.747047244350538,0.204827746314188,0.447224314271398,0.404781131029309,PAL,PAL,,,"3942.38","6829.871389",9.82885319500929
"276",2.144979,0,6.554447,1.021639,41.31052,1.792315,11.1853,2.88878,3.295873,5.833779,86.783318,0,0,4.869923,"4",45.472797,24.830812,,,,,,5.333779,"0",0.65890781147749,0.348626787415249,11f-2,6a,6b,0.436867812617212,0.790857248134763,0.747047244350538,0.204827746314188,0.447224314271398,0.404781131029309,PAL,PAL,,,"3942.38","6829.871389",1.14283204309868
"277",1.978957,0,5.957656,0.910483,42.259769,1.773662,10.784423,2.650711,3.275266,5.839713,87.586334,0,0,4.682345,"4",45.326569,25.2096,,,,,,5.339713,"0",0.769370412769014,0.43827867267836,11f-2,6a,6b,0.436867812617212,0.790857248134763,0.747047244350538,0.204827746314188,0.447224314271398,0.404781131029309,PAL,PAL,,,"3942.38","6829.871389",7.40095820382703
"278",2.003019,0,6.143395,0.926593,41.964333,1.779467,10.909187,2.724805,3.288274,5.835968,87.336411,0,0,4.740725,"4",45.372078,25.062979,,,,,,5.335968,"0",0.754580136011178,0.428208308041214,11f-2,6a,6b,0.436867812617212,0.790857248134763,0.747047244350538,0.204827746314188,0.447224314271398,0.404781131029309,PAL,PAL,,,"3942.38","6829.871389",9.97983771015424
"279",2.049562,0,6.349114,0.957755,41.637119,1.785897,11.047374,2.80687,3.300312,5.832501,87.059601,0,0,4.805385,"4",45.422485,24.95145,,,,,,5.332501,"0",0.81982375979195,0.481783584108816,11f-2,6a,6b,0.436867812617212,0.790857248134763,0.747047244350538,0.204827746314188,0.447224314271398,0.404781131029309,PAL,PAL,,,"3942.38","6829.871389",11.1028275038698
"280",2.062526,0,6.470232,0.966434,41.444469,1.789683,11.128732,2.855186,3.31384,5.828606,86.896629,0,0,4.843453,"4",45.452164,24.86948,,,,,,5.328606,"0",0.665200026824069,0.345186737517263,11f-2,6a,6b,0.436867812617212,0.790857248134763,0.747047244350538,0.204827746314188,0.447224314271398,0.404781131029309,PAL,PAL,,,"3942.38","6829.871389",0.376770475779267
"281",2.222049,0,6.982775,1.073239,40.629223,1.805703,11.473018,3.059647,3.28538,5.836801,86.20697,0,0,5.004551,"4",45.577747,24.967237,,,,,,5.336801,"0",0.766861337081225,0.405182257100366,13f-1,6a,6b,0.506389048347299,0.764600157740205,0.690892020123612,0.233216009285318,0.392180803884487,0.35989967083933,BA6,BA6,,,"3727.88","5748.660743",5.79870039765228
"282",2.204923,0,7.040568,1.061772,40.5373,1.807509,11.511839,3.082701,3.301198,5.832246,86.129204,0,0,5.022716,"4",45.591908,24.846455,,,,,,5.332246,"0",0.75586198837245,0.394264579434482,13f-1,6a,6b,0.506389048347299,0.764600157740205,0.690892020123612,0.233216009285318,0.392180803884487,0.35989967083933,BA6,BA6,,,"3727.88","5748.660743",5.27813143009553
"283",2.166157,0,7.075973,1.035818,40.480984,1.808616,11.535621,3.096825,3.322697,5.826055,86.081566,0,0,5.033844,"4",45.600582,24.766148,,,,,,5.326055,"0",0.710738184012536,0.367009680231303,13f-1,6a,6b,0.506389048347299,0.764600157740205,0.690892020123612,0.233216009285318,0.392180803884487,0.35989967083933,BA6,BA6,,,"3727.88","5748.660743",3.09263152547646
"284",2.261115,0,6.890357,1.099394,40.776222,1.802814,11.410938,3.02278,3.253795,5.845896,86.331329,0,0,4.975503,"4",45.555103,25.107157,,,,,,5.345896,"0",0.729246760285867,0.379482348836473,13f-1,6a,6b,0.506389048347299,0.764600157740205,0.690892020123612,0.233216009285318,0.392180803884487,0.35989967083933,BA6,BA6,,,"3727.88","5748.660743",1.75018630402337
"285",2.220833,0,6.669656,1.072425,41.127266,1.795916,11.262689,2.934739,3.247099,5.847824,86.628296,0,0,4.906134,"4",45.501026,25.116325,,,,,,5.347824,"0",0.726955737882429,0.376189656312823,13f-1,6a,6b,0.506389048347299,0.764600157740205,0.690892020123612,0.233216009285318,0.392180803884487,0.35989967083933,BA6,BA6,,,"3727.88","5748.660743",4.45020119867695
"286",2.214666,0,6.791281,1.068296,40.933815,1.799718,11.344387,2.983257,3.275031,5.83978,86.464638,0,0,4.944362,"4",45.530827,24.97496,,,,,,5.33978,"0",0.757751930685969,0.398802411627469,13f-1,6a,6b,0.506389048347299,0.764600157740205,0.690892020123612,0.233216009285318,0.392180803884487,0.35989967083933,BA6,BA6,,,"3727.88","5748.660743",12.2510654963553
"287",2.2193,0,6.903377,1.071398,40.755516,1.803221,11.419684,3.027974,3.293151,5.834563,86.313805,0,0,4.979595,"4",45.558292,24.847815,,,,,,5.334563,"0",0.741156439718487,0.382814527391214,13f-1,6a,6b,0.506389048347299,0.764600157740205,0.690892020123612,0.233216009285318,0.392180803884487,0.35989967083933,BA6,BA6,,,"3727.88","5748.660743",12.2510518843192
"288",2.198225,0,6.975798,1.057288,40.640324,1.805485,11.468331,3.056864,3.312529,5.828983,86.216362,0,0,5.002358,"4",45.576038,24.756042,,,,,,5.328983,"0",0.724460861426067,0.372653700100383,13f-1,6a,6b,0.506389048347299,0.764600157740205,0.690892020123612,0.233216009285318,0.392180803884487,0.35989967083933,BA6,BA6,,,"3727.88","5748.660743",6.05592352992971
"289",1.997325,0,9.127659,0.922781,37.21759,1.872744,12.913785,3.915275,3.60377,5.745119,83.320885,0,0,5.678711,"3",46.103294,25.487169,,,,,,5.245119,"0",0.784042872278999,0.438403113219498,1f-3,5a,6b,0.488817650694047,0.757453934450924,0.603739625803349,0.228138766768448,0.401088179454742,0.298091988734286,FEK,FEK,,,"4909.58","3994.027114",12.2397257938865
"290",2.027138,0,8.828526,0.942741,37.69339,1.863394,12.712851,3.795946,3.546668,5.761562,83.723389,0,0,5.584691,"3",46.029999,25.678236,,,,,,5.261562,"0",0.792381361952573,0.464376738585778,1f-3,5a,6b,0.488817650694047,0.757453934450924,0.603739625803349,0.228138766768448,0.401088179454742,0.298091988734286,FEK,FEK,,,"4909.58","3994.027114",5.27412086015102
"291",1.918929,0,8.882142,0.870292,37.608109,1.86507,12.748865,3.817334,3.593099,5.748192,83.651245,0,0,5.601542,"3",46.043137,25.684521,,,,,,5.248192,"0",0.750270269043096,0.408709510358986,1f-3,5a,6b,0.488817650694047,0.757453934450924,0.603739625803349,0.228138766768448,0.401088179454742,0.298091988734286,FEK,FEK,,,"4909.58","3994.027114",12.2510694144294
"292",2.097605,0,9.06387,0.98992,37.319054,1.87075,12.870936,3.889828,3.559284,5.757929,83.406715,0,0,5.658662,"3",46.087666,25.478836,,,,,,5.257929,"0",0.816606786474919,0.482115300482959,1f-3,5a,6b,0.488817650694047,0.757453934450924,0.603739625803349,0.228138766768448,0.401088179454742,0.298091988734286,FEK,FEK,,,"4909.58","3994.027114",5.2741179431323
"293",1.835771,0,8.572755,0.814617,38.100216,1.8554,12.541043,3.693915,3.566796,5.755766,84.067543,0,0,5.504299,"3",45.967331,25.877752,,,,,,5.255766,"0",0.72425004643932,0.397091791025174,1f-3,5a,6b,0.488817650694047,0.757453934450924,0.603739625803349,0.228138766768448,0.401088179454742,0.298091988734286,FEK,FEK,,,"4909.58","3994.027114",10.5161531586782
"294",1.940169,0,8.502344,0.884513,38.212212,1.853199,12.493747,3.665827,3.516952,5.770119,84.162292,0,0,5.482168,"3",45.950077,25.877361,,,,,,5.270119,"0",0.767067850243667,0.443731113137883,1f-3,5a,6b,0.488817650694047,0.757453934450924,0.603739625803349,0.228138766768448,0.401088179454742,0.298091988734286,FEK,FEK,,,"4909.58","3994.027114",4.05040066258516
"295",2.180313,0,9.334848,1.045295,36.888039,1.87922,13.052958,3.997926,3.575891,5.753147,83.042099,0,0,5.743833,"3",46.15406,25.326357,,,,,,5.253147,"0",0.698356984803995,0.377274228575977,1f-3,5a,6b,0.488817650694047,0.757453934450924,0.603739625803349,0.228138766768448,0.401088179454742,0.298091988734286,FEK,FEK,,,"4909.58","3994.027114",0.487284268495841
"296",2.092935,0,9.419034,0.986794,36.754135,1.881851,13.109509,4.031508,3.619288,5.740651,82.928818,0,0,5.770293,"3",46.174686,25.336185,,,,,,5.240651,"0",0.691131586758709,0.363102446121362,1f-3,5a,6b,0.488817650694047,0.757453934450924,0.603739625803349,0.228138766768448,0.401088179454742,0.298091988734286,FEK,FEK,,,"4909.58","3994.027114",0.0163172800134816
"297",1.815123,0,8.61953,0.800792,38.025818,1.856862,12.572463,3.712574,3.588013,5.749656,84.004608,0,0,5.519001,"3",45.97879,25.888447,,,,,,5.249656,"0",0.674463783388915,0.361348257322009,1f-3,5a,6b,0.488817650694047,0.757453934450924,0.603739625803349,0.228138766768448,0.401088179454742,0.298091988734286,FEK,FEK,,,"4909.58","3994.027114",4.89783988293493
"298",1.89311,0,8.923937,0.853006,37.54163,1.866376,12.776939,3.834006,3.611741,5.742824,83.595009,0,0,5.614679,"3",46.053375,25.701031,,,,,,5.242824,"0",0.724352878492511,0.392282767492628,1f-3,5a,6b,0.488817650694047,0.757453934450924,0.603739625803349,0.228138766768448,0.401088179454742,0.298091988734286,FEK,FEK,,,"4909.58","3994.027114",6.25729144836077
"299",1.97369,0,9.174094,0.906956,37.143734,1.874195,12.944976,3.933798,3.620199,5.740388,83.258408,0,0,5.693306,"3",46.11467,25.505682,,,,,,5.240388,"0",0.762599152381826,0.424060638046524,1f-3,5a,6b,0.488817650694047,0.757453934450924,0.603739625803349,0.228138766768448,0.401088179454742,0.298091988734286,FEK,FEK,,,"4909.58","3994.027114",6.66744004114298
"300",1.854331,0,5.985499,0.827042,42.215481,1.774532,10.803125,2.661818,3.332084,5.823352,87.548874,0,0,4.691096,"4",45.333389,25.245546,,,,,,5.323352,"0",0.829657446287804,0.504918017780005,10f-8,6a,6b,0.452781945654913,0.8304079538757,0.701151085614911,0.213119320425008,0.485058605872034,0.382179563932655,SDG,SDG,,,"5551.346667","6205.601102",7.83969452882593
"301",1.866909,0,6.125516,0.835464,41.992771,1.778908,10.897178,2.717673,3.338849,5.821404,87.360474,0,0,4.735106,"4",45.367699,25.099434,,,,,,5.321404,"0",0.827362244928506,0.502812874436409,10f-8,6a,6b,0.452781945654913,0.8304079538757,0.701151085614911,0.213119320425008,0.485058605872034,0.382179563932655,SDG,SDG,,,"5551.346667","6205.601102",7.45215229148744
"302",1.908706,0,6.288414,0.863448,41.733665,1.784,11.0066,2.782655,3.343702,5.820006,87.141281,0,0,4.786306,"4",45.407612,24.9916,,,,,,5.320006,"0",0.829394000008602,0.502950729726412,10f-8,6a,6b,0.452781945654913,0.8304079538757,0.701151085614911,0.213119320425008,0.485058605872034,0.382179563932655,SDG,SDG,,,"5551.346667","6205.601102",5.97650142974453
"303",1.707623,0,5.925563,0.728818,42.310814,1.772659,10.762865,2.637908,3.39469,5.805325,87.629524,0,0,4.672258,"4",45.318707,25.455353,,,,,,5.305325,"0",0.692695304123728,0.372492356801726,10f-8,6a,6b,0.452781945654913,0.8304079538757,0.701151085614911,0.213119320425008,0.485058605872034,0.382179563932655,SDG,SDG,,,"5551.346667","6205.601102",0.116880471206969
"304",1.709111,0,6.008011,0.729814,42.179676,1.775236,10.818247,2.670798,3.392006,5.806098,87.518578,0,0,4.698172,"4",45.338905,25.291502,,,,,,5.306098,"0",0.824735193892268,0.503131675387639,10f-8,6a,6b,0.452781945654913,0.8304079538757,0.701151085614911,0.213119320425008,0.485058605872034,0.382179563932655,SDG,SDG,,,"5551.346667","6205.601102",12.1264509185276
"305",1.717696,0,6.132911,0.735562,41.98101,1.77914,10.902145,2.720623,3.395746,5.80502,87.350517,0,0,4.73743,"4",45.369511,25.144617,,,,,,5.30502,"0",0.806141757449271,0.485886497988537,10f-8,6a,6b,0.452781945654913,0.8304079538757,0.701151085614911,0.213119320425008,0.485058605872034,0.382179563932655,SDG,SDG,,,"5551.346667","6205.601102",12.2510615353822
"306",1.754516,0,6.263885,0.760214,41.772682,1.783233,10.990124,2.77287,3.395475,5.805098,87.174286,0,0,4.778596,"4",45.401604,25.038422,,,,,,5.305098,"0",0.831346506534079,0.507916522282447,10f-8,6a,6b,0.452781945654913,0.8304079538757,0.701151085614911,0.213119320425008,0.485058605872034,0.382179563932655,SDG,SDG,,,"5551.346667","6205.601102",10.3964735830668
"307",1.575354,0,5.948345,0.640261,42.274578,1.773371,10.778168,2.646996,3.438651,5.792665,87.598869,0,0,4.679418,"4",45.324287,25.341043,,,,,,5.292665,"0",0.779527146431843,0.464891928192448,10f-8,6a,6b,0.452781945654913,0.8304079538757,0.701151085614911,0.213119320425008,0.485058605872034,0.382179563932655,SDG,SDG,,,"5551.346667","6205.601102",5.36476925431634
"308",1.5825,0,6.067286,0.645045,42.085392,1.777088,10.858064,2.694444,3.44063,5.792096,87.43882,0,0,4.716803,"4",45.353432,25.19286,,,,,,5.292096,"0",0.764741113994327,0.454091614585747,10f-8,6a,6b,0.452781945654913,0.8304079538757,0.701151085614911,0.213119320425008,0.485058605872034,0.382179563932655,SDG,SDG,,,"5551.346667","6205.601102",5.27414037514245
"309",1.607651,0,6.178111,0.661884,41.909115,1.780552,10.932507,2.738654,3.438237,5.792785,87.289703,0,0,4.751636,"4",45.380585,25.086658,,,,,,5.292785,"0",0.764807605831409,0.457992472697421,10f-8,6a,6b,0.452781945654913,0.8304079538757,0.701151085614911,0.213119320425008,0.485058605872034,0.382179563932655,SDG,SDG,,,"5551.346667","6205.601102",3.99226897908375
"310",2.212401,0,7.622666,1.066779,39.61142,1.825704,11.902847,3.314909,3.361555,5.814866,85.345955,0,0,5.205676,"3",45.734535,25.404539,,,,,,5.314866,"0",0.666569157008181,0.334955787544023,5f-4,5a,6b,0.457751227083202,0.624818179974204,0.559420023551514,0.203577241322017,0.285564038320824,0.243284135790748,MO13,MO13,,,"4378.313333","2851.534093",10.1994825420552
"311",2.268869,0,7.932365,1.104585,39.118816,1.835384,12.110879,3.438453,3.373265,5.811494,84.929237,0,0,5.303018,"3",45.810417,25.364666,,,,,,5.311494,"0",0.675070719536531,0.339762520381713,5f-4,5a,6b,0.457751227083202,0.624818179974204,0.559420023551514,0.203577241322017,0.285564038320824,0.243284135790748,MO13,MO13,,,"4378.313333","2851.534093",4.81071511632763
"312",2.23634,0,7.554352,1.082806,39.720078,1.823568,11.856959,3.287658,3.341053,5.820769,85.437874,0,0,5.184204,"3",45.717796,25.57395,,,,,,5.320769,"0",0.657303829556754,0.32918549412324,5f-4,5a,6b,0.457751227083202,0.624818179974204,0.559420023551514,0.203577241322017,0.285564038320824,0.243284135790748,MO13,MO13,,,"4378.313333","2851.534093",12.251072774292
"313",2.265594,0,7.728836,1.102393,39.442547,1.829022,11.974163,3.357262,3.335505,5.822367,85.203094,0,0,5.239046,"3",45.760548,25.747763,,,,,,5.322367,"0",0.739063718833461,0.403636184907334,5f-4,5a,6b,0.457751227083202,0.624818179974204,0.559420023551514,0.203577241322017,0.285564038320824,0.243284135790748,MO13,MO13,,,"4378.313333","2851.534093",5.27411345817382
"314",2.238252,0,7.452991,1.084087,39.881306,1.8204,11.788873,3.247223,3.320929,5.826564,85.574265,0,0,5.152345,"3",45.692959,25.788612,,,,,,5.326564,"0",0.611811509547096,0.305164014338441,5f-4,5a,6b,0.457751227083202,0.624818179974204,0.559420023551514,0.203577241322017,0.285564038320824,0.243284135790748,MO13,MO13,,,"4378.313333","2851.534093",12.2510589862359
"315",2.281293,0,7.851697,1.112904,39.247128,1.832862,12.056692,3.406273,3.354045,5.817028,85.037781,0,0,5.277662,"3",45.790653,25.532516,,,,,,5.317028,"0",0.714690785032372,0.370331072040586,5f-4,5a,6b,0.457751227083202,0.624818179974204,0.559420023551514,0.203577241322017,0.285564038320824,0.243284135790748,MO13,MO13,,,"4378.313333","2851.534093",5.60300182951323
"316",2.232565,0,7.585754,1.080279,39.670132,1.82455,11.878053,3.300184,3.316416,5.827864,85.395622,0,0,5.194074,"3",45.725491,25.978767,,,,,,5.327864,"0",0.651759054675349,0.334827024267033,5f-4,5a,6b,0.457751227083202,0.624818179974204,0.559420023551514,0.203577241322017,0.285564038320824,0.243284135790748,MO13,MO13,,,"4378.313333","2851.534093",0.608021308198659
"317",2.225415,0,7.337191,1.075492,40.065495,1.816781,11.711087,3.201029,3.299746,5.832664,85.73008,0,0,5.115948,"4",45.664585,26.01556,,,,,,5.332664,"0",0.591838487586935,0.29139539722087,5f-4,5a,6b,0.457751227083202,0.624818179974204,0.559420023551514,0.203577241322017,0.285564038320824,0.243284135790748,MO13,MO13,,,"4378.313333","2851.534093",0.314127428373467
"318",2.298776,0,8.043409,1.124609,38.942188,1.838854,12.18547,3.48275,3.362226,5.814672,84.779816,0,0,5.33792,"3",45.837627,25.696405,,,,,,5.314672,"0",0.77802472219593,0.455669969169819,4f-12,5a,6b,0.447672797816905,0.764156363466837,0.554902829516058,0.199192117563963,0.416644414250772,0.275393602826768,REF_2,REF_2,,,"5765.846667","4173.372248",12.2510650256881
